Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,13,134-62,66,148,OCEAN EXPLORER,08-JUN-2021 04:15PM,54.88771,-158.98056,54.89506,-158.96094,74,1.507,.271,.026258,6.738,17.424,0,4.5,7.7,10120,Pacific halibut,Hippoglossus stenolepis,89.113,56,3393.750804,2132.685972,1,species,172932,274290
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,12,134-77,63,148,OCEAN EXPLORER,08-JUN-2021 07:07AM,55.52026,-158.95334,55.50684,-158.94716,89,1.548,.279,.026951,5.725,17.41,3.3,4.6,7.8,10200,rex sole,Glyptocephalus zachirus,.822,2,30.500158,74.20963,1,species,172978,274287
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,12,134-77,63,148,OCEAN EXPLORER,08-JUN-2021 07:07AM,55.52026,-158.95334,55.50684,-158.94716,89,1.548,.279,.026951,5.725,17.41,3.3,4.6,7.8,21720,Pacific cod,Gadus macrocephalus,6.94,4,257.507417,148.419261,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,251,436-83,282,176,ALASKA PROVIDER,11-AUG-2021 09:27AM,55.75817,-133.9855,55.76919,-133.99867,281,1.481,.265,.026224,5.743,17.707,0,5.8,13.7,40504,Chrysaora melanaster,Chrysaora melanaster,1.6,3,61.012657,114.398732,1,species,51641,287209
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,141,341-163,252,176,ALASKA PROVIDER,03-AUG-2021 01:13PM,59.46038,-141.86206,59.46009,-141.8354,182,1.518,.265,.026386,6.409,17.382,0,5.9,15.6,21740,walleye pollock,Gadus chalcogrammus,12.6,27,477.528205,1023.274725,1,species,934083,300735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,134,256-136,180,176,ALASKA PROVIDER,18-JUL-2021 09:37AM,58.16507,-148.88211,58.15138,-148.88296,142,1.525,.268,.025695,5.57,16.849,0,5.4,17.4,21720,Pacific cod,Gadus macrocephalus,12.28,5,477.919106,194.59247,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,220-152,188,176,ALASKA PROVIDER,21-JUL-2021 07:06AM,58.92333,-151.85257,58.93598,-151.86061,158,1.486,.269,.024841,5.409,16.717,0,6.7,8.7,30060,Pacific ocean perch,Sebastes alutus,.38,2,15.297006,80.510559,1,species,166707,254573
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,220-146,164,176,ALASKA PROVIDER,15-JUL-2021 07:10AM,58.64024,-151.84806,58.63945,-151.82212,139,1.516,.263,.026221,6.451,17.296,0,5.6,9.9,21740,walleye pollock,Gadus chalcogrammus,.942,2,35.925765,76.27551,1,species,934083,300735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,32,201-159,154,176,ALASKA PROVIDER,13-JUL-2021 07:02AM,59.26337,-153.3913,59.25178,-153.40668,40,1.563,.279,.024311,6.451,15.554,0,9.6,10.2,91020,hermit sponge,Suberites domuncula,.103,1,4.236782,41.133809,3,species,48489,134282
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,32,203-165,158,176,ALASKA PROVIDER,13-JUL-2021 05:49PM,59.54055,-153.21137,59.52684,-153.21959,32,1.595,.278,.02835,7.28,17.774,0,10,10.2,40035,bushy white hydroid,Amphisbetia greenei,.038,,1.34041,,3,species,49973,1358362
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,231,256-137,181,176,ALASKA PROVIDER,18-JUL-2021 11:41AM,58.19886,-148.82954,58.21057,-148.81934,240,1.436,.252,.02202,5.585,15.334,0,5.4,16.6,21910,lingcod,Ophiodon elongatus,20.36,4,924.629776,181.656145,1,species,167116,240745
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,223-142,165,176,ALASKA PROVIDER,15-JUL-2021 09:32AM,58.44426,-151.54195,58.44782,-151.56605,172,1.468,.261,.022068,6.572,15.033,0,5.5,9.9,20510,sablefish,Anoplopoma fimbria,39.46,29,1788.073504,1314.093554,1,species,167123,159463
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,231,241-124,173,176,ALASKA PROVIDER,16-JUL-2021 05:42PM,57.61827,-150.12381,57.62443,-150.11008,293,1.074,.192,.018085,6.528,16.839,1.12,4.5,13.5,40500,jellyfish unid.,Scyphozoa,.14,1,7.741185,55.29418,1,class,51483,135220
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,140,284-176,238,176,ALASKA PROVIDER,31-JUL-2021 02:36PM,60.08028,-146.56562,60.09413,-146.56583,117,1.545,.269,.024215,6.806,15.673,0,6.2,14.3,24191,shortfin eelpout,Lycodes brevipes,.072,2,2.97339,82.594167,1,species,165258,254595
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,236-153,207,176,ALASKA PROVIDER,24-JUL-2021 04:46PM,58.93873,-150.55118,58.93873,-150.52406,125,1.57,.272,.029428,5.544,18.744,0,5.5,11.5,80650,Aleutian spiny star,Hippasteria phrygiana,.262,1,8.903061,33.98115,3,species,314015,124043
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,33,229-159,199,176,ALASKA PROVIDER,23-JUL-2021 10:44AM,59.24635,-151.05417,59.25705,-151.07079,271,1.531,.269,.026365,4.813,17.221,0,5.8,12.9,30051,rougheye rockfish,Sebastes aleutianus,31.094,64,1179.350884,2427.428332,2,species,166706,274771
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,133,249-164,220,176,ALASKA PROVIDER,27-JUL-2021 09:07AM,59.49763,-149.46837,59.50917,-149.45399,117,1.522,.267,.024749,5.487,16.261,0,5.8,13,80200,blackspined sea star,Lethasterias nanimensis,.007,1,.282837,40.405278,1,species,157268,254499
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,142,371-154,226,148,OCEAN EXPLORER,18-JUL-2021 06:24PM,58.99002,-139.34601,58.9876,-139.37059,112,1.445,.264,.025672,6.205,17.766,0,5.9,13.6,83320,notched brittlestar,Ophiura sarsii,.026,16,1.012782,623.250274,1,species,,124934
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,140,307-167,208,148,OCEAN EXPLORER,14-JUL-2021 10:14AM,59.64374,-144.66556,59.65319,-144.64776,147,1.457,.264,.026063,5.784,17.888,0,5.5,10.7,20510,sablefish,Anoplopoma fimbria,4.63,6,177.647726,230.213036,1,species,167123,159463
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,241,289-161,200,148,OCEAN EXPLORER,10-JUL-2021 10:21AM,59.3565,-146.16971,59.35766,-146.14424,207,1.461,.267,.026066,6.1,17.841,0,5.7,12.1,66030,ocean shrimp,Pandalus jordani,.002,2,.076729,76.729185,2,species,96970,515469
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,142,357-161,218,148,OCEAN EXPLORER,16-JUL-2021 06:48PM,59.35262,-140.49476,59.35736,-140.51864,139,1.463,.264,.025897,6.131,17.701,0,5.6,12.8,10110,arrowtooth flounder,Atheresthes stomias,66.892,96,2583.04548,3707.055643,1,species,172862,279792
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,232,189-132,137,176,ALASKA PROVIDER,07-JUL-2021 05:13PM,57.9718,-154.34708,57.96314,-154.36642,270,1.5,.261,.024099,6.699,16.066,0,5.4,9.4,10130,flathead sole,Hippoglossoides elassodon,2.14,5,88.800365,207.477489,1,species,172875,274289
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,232,189-132,137,176,ALASKA PROVIDER,07-JUL-2021 05:13PM,57.9718,-154.34708,57.96314,-154.36642,270,1.5,.261,.024099,6.699,16.066,0,5.4,9.4,20510,sablefish,Anoplopoma fimbria,109.456,70,4541.9312,2904.684842,1,species,167123,159463
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,35,188-124,132,176,ALASKA PROVIDER,06-JUL-2021 06:17PM,57.60657,-154.42316,57.59912,-154.44506,48,1.555,.277,.021411,7.895,13.769,0,8.3,9.9,40504,Chrysaora melanaster,Chrysaora melanaster,25.3,24,1181.646922,1120.929886,1,species,51641,287209
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,220,169-94,135,148,OCEAN EXPLORER,26-JUN-2021 11:38AM,56.24481,-156.04526,56.24479,-156.02126,225,1.495,.269,.026976,5.526,18.044,0,5.1,8.4,66031,Alaskan pink shrimp,Pandalus eous,.018,24,.667265,889.686971,2,species,621110,515463
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,22,194-109,130,148,OCEAN EXPLORER,25-JUN-2021 12:48PM,56.91782,-153.98497,56.90786,-154.00085,68,1.474,.269,.025059,6.468,17.001,0,5.5,9.2,99993,empty bivalve shells,,.948,,37.830004,,1,,,
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,134,194-89,148,148,OCEAN EXPLORER,29-JUN-2021 07:09AM,56.05483,-153.97786,56.06333,-153.99586,132,1.471,.267,.024126,6.501,16.401,1.1,5.4,9.4,99994,empty gastropod shells,,.032,,1.326377,,1,,,
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,22,190-105,131,148,OCEAN EXPLORER,25-JUN-2021 03:34PM,56.75178,-154.34905,56.74497,-154.32825,69,1.485,.267,.02527,6.287,17.017,0,7.1,8.6,472,Aleutian skate,Bathyraja aleutica,10.34,1,409.17688,39.572232,1,species,160935,271506
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,121,189-126,135,176,ALASKA PROVIDER,07-JUL-2021 11:24AM,57.69164,-154.36987,57.68264,-154.38813,188,1.483,.261,.023565,6.802,15.89,0,5.4,9.4,30152,dusky rockfish,Sebastes variabilis,2.44,2,103.543962,84.8721,1,species,644604,398442
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,131,243-143,182,148,OCEAN EXPLORER,06-JUL-2021 11:57AM,58.49746,-149.91472,58.48845,-149.89528,134,1.518,.273,.027154,5.604,17.888,0,5.5,10.3,30060,Pacific ocean perch,Sebastes alutus,62.766,74,2311.484016,2725.19863,1,species,166707,254573
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,131,238-150,174,148,OCEAN EXPLORER,05-JUL-2021 07:07AM,58.84062,-150.35647,58.84251,-150.38247,158,1.523,.271,.026601,6.026,17.466,0,5.6,10.8,21720,Pacific cod,Gadus macrocephalus,38.68,18,1454.096089,676.673464,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,131,245-146,184,148,OCEAN EXPLORER,06-JUL-2021 04:57PM,58.61333,-149.76826,58.61478,-149.7937,129,1.494,.271,.026634,6.003,17.827,0,5.5,10.2,436,Bering skate egg case,Bathyraja interrupta egg case,.01,1,.375466,37.546645,1,species,,
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,131,245-146,184,148,OCEAN EXPLORER,06-JUL-2021 04:57PM,58.61333,-149.76826,58.61478,-149.7937,129,1.494,.271,.026634,6.003,17.827,0,5.5,10.2,23010,eulachon,Thaleichthys pacificus,.39,13,14.643192,488.106387,1,species,162051,282959
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,30,227-139,173,148,OCEAN EXPLORER,04-JUL-2021 05:03PM,58.30972,-151.22719,58.30995,-151.20152,86,1.512,.27,.024556,6.72,16.241,0,6,9.4,10120,Pacific halibut,Hippoglossus stenolepis,30.13,20,1226.97178,814.451895,1,species,172932,274290
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,230,232-147,176,148,OCEAN EXPLORER,05-JUL-2021 11:44AM,58.65635,-150.82729,58.65389,-150.80566,204,1.294,.235,.023235,5.541,17.956,1.12,5.6,10.8,68560,Tanner crab,Chionoecetes bairdi,.028,2,1.205075,86.076802,1,species,98429,368558
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,31,219-111,153,148,OCEAN EXPLORER,30-JUN-2021 07:11AM,57.03295,-151.92016,57.02898,-151.89595,88,1.541,.274,.024978,6.672,16.209,0,6.4,8.6,10262,southern rock sole,Lepidopsetta bilineata,105.752,211,4233.794053,8447.410406,1,species,172917,281305
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,130,233-133,165,148,OCEAN EXPLORER,03-JUL-2021 10:19AM,58.02886,-150.77597,58.03546,-150.75233,147,1.584,.285,.026819,6.27,16.931,0,5.4,9.4,80660,scarlet sea star,Pseudarchaster parelii,.126,3,4.698214,111.862229,3,species,157017,124085
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,251,426-78,253,148,OCEAN EXPLORER,25-JUL-2021 07:07AM,55.5734,-134.77951,55.57368,-134.80274,261,1.47,.264,.025061,6.457,17.048,0,5.6,13.4,98070,salp unid.,Thaliacea,2.544,707,101.514092,28211.660075,3,class,159632,22626
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,151,436-79,260,148,OCEAN EXPLORER,26-JUL-2021 12:26PM,55.62968,-133.99453,55.61661,-133.99794,124,1.47,.265,.022992,7.228,15.641,0,6.3,13,30410,canary rockfish,Sebastes pinniger,298.22,121,12970.446154,5262.638269,1,species,166734,274836
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,250,413-105,244,148,OCEAN EXPLORER,22-JUL-2021 01:52PM,56.76248,-135.89386,56.7738,-135.90723,213,1.504,.266,.02717,5.872,18.065,0,6,13.2,10200,rex sole,Glyptocephalus zachirus,6.9,42,253.958813,1545.836253,1,species,172978,274287
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,20,193-139,145,176,ALASKA PROVIDER,11-JUL-2021 07:06AM,58.32415,-154.08312,58.32414,-154.05724,70,1.527,.268,.023678,6.22,15.506,0,7.6,10.1,21592,Pacific sandfish,Trichodon trichodon,.032,1,1.351485,42.2339,1,species,170919,283043
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,250,413-105,244,148,OCEAN EXPLORER,22-JUL-2021 01:52PM,56.76248,-135.89386,56.7738,-135.90723,213,1.504,.266,.02717,5.872,18.065,0,6,13.2,30270,rosethorn rockfish,Sebastes helvomaculatus,.115,1,4.232647,36.805625,1,species,166723,274799
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,151,434-76,257,148,OCEAN EXPLORER,25-JUL-2021 06:06PM,55.48815,-134.17439,55.50135,-134.17534,124,1.47,.264,.023202,7.359,15.784,0,6.6,12.4,98070,salp unid.,Thaliacea,.304,44,13.102048,1896.349011,3,class,159632,22626
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,50,442-78,258,148,OCEAN EXPLORER,26-JUL-2021 07:07AM,55.56477,-133.50715,55.56171,-133.52976,145,1.471,.268,.024753,6.61,16.827,0,7.6,11.5,310,spiny dogfish,Squalus suckleyi,63.316,29,2557.962085,1171.598024,1,species,160620,299224
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,340,398-129,237,148,OCEAN EXPLORER,21-JUL-2021 07:12AM,57.838,-137.09826,57.84013,-137.12219,413,1.447,.262,.025741,5.919,17.789,0,4.5,13.7,20510,sablefish,Anoplopoma fimbria,129.62,60,5035.608418,2330.94048,1,species,167123,159463
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,13,132-65,65,176,ALASKA PROVIDER,21-JUN-2021 10:57AM,55.00343,-159.07486,54.99001,-159.07634,90,1.496,.263,.025649,6.841,17.145,0,4.6,8.9,74060,northern horsemussel,Modiolus modiolus,.031,1,1.208628,38.987996,1,species,79501,140467
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,120,133-80,69,176,ALASKA PROVIDER,22-JUN-2021 06:55AM,55.67478,-159.0185,55.66717,-158.99912,150,1.487,.262,.026437,5.297,17.779,0,4.6,8.9,24191,shortfin eelpout,Lycodes brevipes,.155,3,5.862912,113.475722,1,species,165258,254595
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,111,114-49,52,176,ALASKA PROVIDER,18-JUN-2021 03:43PM,54.32918,-160.58444,54.32878,-160.56131,119,1.509,.267,.023492,6.988,15.568,0,4.8,8.1,81920,Nearchaster aciculosus,Nearchaster aciculosus,.027,1,1.149322,42.56748,,species,156959,380816
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,120,133-80,69,176,ALASKA PROVIDER,22-JUN-2021 06:55AM,55.67478,-159.0185,55.66717,-158.99912,150,1.487,.262,.026437,5.297,17.779,0,4.6,8.9,66020,Pandalus sp.,Pandalus sp.,.247,104,9.342834,3933.825044,3,genus,96966,107044
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,210,55-32,11,176,ALASKA PROVIDER,09-JUN-2021 01:08PM,53.61314,-165.45506,53.62181,-165.43799,252,1.489,.261,.02576,6.179,17.3,0,4.5,6.8,10130,flathead sole,Hippoglossoides elassodon,.4,2,15.528131,77.640656,1,species,172875,274289
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,20,142-93,76,176,ALASKA PROVIDER,24-JUN-2021 11:56AM,56.22952,-158.2865,56.23608,-158.26579,78,1.489,.264,.023263,6.818,15.623,0,5.9,7.7,21592,Pacific sandfish,Trichodon trichodon,.058,1,2.493267,42.987369,1,species,170919,283043
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,210,55-32,11,176,ALASKA PROVIDER,09-JUN-2021 01:08PM,53.61314,-165.45506,53.62181,-165.43799,252,1.489,.261,.02576,6.179,17.3,0,4.5,6.8,21740,walleye pollock,Gadus chalcogrammus,4.8,5,186.337574,194.101639,1,species,934083,300735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,120,135-69,66,176,ALASKA PROVIDER,21-JUN-2021 01:12PM,55.17398,-158.88211,55.16449,-158.86765,186,1.418,.249,.0249,5.393,17.56,0,5,9.1,97116,California lamp shell,Laqueus erythraeus,.011,1,.441766,40.160514,3,species,,235590
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,221,144-58,57,176,ALASKA PROVIDER,19-JUN-2021 05:51PM,54.71122,-158.09742,54.70826,-158.07672,250,1.389,.245,.02321,5.952,16.71,0,5.1,8.2,83340,Stegophiura ponderosa,Stegophiura ponderosa,.625,63,26.927828,2714.325044,1,species,157387,244369
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,310,37-19,6,176,ALASKA PROVIDER,08-JUN-2021 12:42PM,53.08777,-166.97838,53.09361,-166.95895,317,1.459,.268,.025144,6.174,17.234,1.1,4.1,7,79200,Gonatus sp.,Gonatus sp.,.004,1,.159081,39.770277,1,genus,82418,138036
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,20,138-86,73,176,ALASKA PROVIDER,22-JUN-2021 05:37PM,55.9192,-158.62316,55.9276,-158.60462,95,1.491,.263,.026322,6.003,17.654,0,4.8,7.8,21910,lingcod,Ophiodon elongatus,2.16,1,82.060278,37.99087,1,species,167116,240745
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,112,131-75,68,176,ALASKA PROVIDER,21-JUN-2021 05:19PM,55.42832,-159.1795,55.42463,-159.15686,162,1.497,.263,.025251,5.9,16.868,0,4.8,9.4,66020,Pandalus sp.,Pandalus sp.,.192,46,7.60354,1821.681463,3,genus,96966,107044
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,120,141-76,79,148,OCEAN EXPLORER,11-JUN-2021 09:45AM,55.47336,-158.35653,55.48617,-158.35863,142,1.434,.262,.027048,5.06,18.862,0,4.8,8.2,81780,common mud star,Ctenodiscus crispatus,.168,,6.211155,,1,species,156940,123915
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,120,141-76,79,148,OCEAN EXPLORER,11-JUN-2021 09:45AM,55.47336,-158.35653,55.48617,-158.35863,142,1.434,.262,.027048,5.06,18.862,0,4.8,8.2,83020,basketstar,Gorgonocephalus eucnemis,.182,,6.728752,,1,species,157360,124969
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,221,157-67,103,148,OCEAN EXPLORER,17-JUN-2021 09:26AM,55.08286,-157.02905,55.07744,-157.05174,293,1.574,.275,.029733,5.659,18.89,0,4.5,7.7,30576,shortraker rockfish,Sebastes borealis,41.906,19,1409.417056,639.023626,1,species,166712,274777
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,220,176-115,95,148,OCEAN EXPLORER,15-JUN-2021 04:32PM,57.20298,-155.45133,57.20247,-155.42699,259,1.48,.268,.027815,5.498,18.794,0,5.3,8.8,40504,Chrysaora melanaster,Chrysaora melanaster,.362,,13.014504,,1,species,51641,287209
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,121,168-107,97,148,OCEAN EXPLORER,16-JUN-2021 09:21AM,56.8161,-156.14595,56.82635,-156.13893,189,1.223,.224,.021515,5.919,17.592,1.12,4.9,8.2,10130,flathead sole,Hippoglossoides elassodon,7.46,20,346.734578,929.58332,1,species,172875,274289
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,99-49,36,176,ALASKA PROVIDER,15-JUN-2021 11:58AM,54.31881,-161.79685,54.32947,-161.81007,75,1.468,.257,.023481,6.751,15.995,0,5.2,7.5,21720,Pacific cod,Gadus macrocephalus,19.96,3,850.061284,127.764722,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,77-40,21,176,ALASKA PROVIDER,11-JUN-2021 12:50PM,53.95996,-163.68162,53.97335,-163.68014,77,1.494,.259,.022866,7.186,15.305,0,5.3,6.8,43021,gigantic anemone,Metridium farcimen,5.4,8,236.161897,349.869477,1,species,611773,283704
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,99-49,36,176,ALASKA PROVIDER,15-JUN-2021 11:58AM,54.31881,-161.79685,54.32947,-161.81007,75,1.468,.257,.023481,6.751,15.995,0,5.2,7.5,30152,dusky rockfish,Sebastes variabilis,7.04,4,299.821215,170.352963,1,species,644604,398442
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,134,219-103,120,148,OCEAN EXPLORER,20-JUN-2021 06:08PM,56.6413,-151.9104,56.65255,-151.89695,108,1.502,.27,.026473,5.978,17.625,0,5.7,9.6,80200,blackspined sea star,Lethasterias nanimensis,.032,,1.20879,,1,species,157268,254499
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,110,94-52,34,176,ALASKA PROVIDER,15-JUN-2021 07:01AM,54.47291,-162.2422,54.47004,-162.21999,147,1.484,.265,.028129,5.881,18.955,0,5,7.3,440,longnose skate,Beringraja rhina,11.26,1,400.295493,35.550221,1,species,160851,1461133
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,430,220-101,119,148,OCEAN EXPLORER,20-JUN-2021 03:20PM,56.55277,-151.85366,56.56285,-151.84332,523,1.303,.239,.022542,5.975,17.3,0,4,9.7,21230,giant grenadier,Albatrossia pectoralis,219.8,78,9750.730861,3460.222963,1,species,165427,236135
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,111,125-53,53,176,ALASKA PROVIDER,19-JUN-2021 07:05AM,54.48333,-159.72341,54.48313,-159.70076,131,1.474,.264,.024404,6.728,16.556,0,4.7,8.1,81360,pincushion sea star,Diplopteraster multipes,.392,2,16.063241,81.955309,1,species,157095,124128
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,31,224-131,123,148,OCEAN EXPLORER,21-JUN-2021 10:31AM,57.91022,-151.52474,57.92013,-151.50782,72,1.511,.276,.023665,7.205,15.662,0,6.2,8.5,74060,northern horsemussel,Modiolus modiolus,.056,,2.366336,,1,species,79501,140467
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,31,224-131,123,148,OCEAN EXPLORER,21-JUN-2021 10:31AM,57.91022,-151.52474,57.92013,-151.50782,72,1.511,.276,.023665,7.205,15.662,0,6.2,8.5,80015,mottled sea star,Evasterias troschelii,.26,,10.986558,,3,species,990379,255040
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,12,91-65,31,176,ALASKA PROVIDER,14-JUN-2021 01:42PM,55.00633,-162.5225,54.99769,-162.50495,52,1.515,.262,.025266,6.565,16.677,0,6.7,6.7,24191,shortfin eelpout,Lycodes brevipes,.129,1,5.105745,39.579421,1,species,165258,254595
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,30,205-112,113,148,OCEAN EXPLORER,19-JUN-2021 07:05AM,57.03853,-153.03328,57.05166,-153.02451,70,1.563,.283,.027868,6.413,17.83,0,6.2,8,10261,northern rock sole,Lepidopsetta polyxystra,2.96,7,106.213908,251.18154,1,species,616392,281307
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,79-53,28,176,ALASKA PROVIDER,12-JUN-2021 04:49PM,54.49244,-163.49111,54.49505,-163.51429,107,1.535,.269,.026259,7.004,17.107,0,5.2,7.2,10262,southern rock sole,Lepidopsetta bilineata,13.1,19,498.871921,723.554695,1,species,172917,281305
